month,concept,bls_series,unit_price,norm_unit,priced_by
2013-05,eggs_large,APU0300708111,2.139,dozen,published
2013-06,eggs_large,APU0300708111,2.002,dozen,published
2013-07,eggs_large,APU0300708111,1.965,dozen,published
2013-08,eggs_large,APU0300708111,1.978,dozen,published
2013-09,eggs_large,APU0300708111,1.982,dozen,published
2013-10,eggs_large,APU0300708111,1.986,dozen,published
2013-11,eggs_large,APU0300708111,2.09,dozen,published
2013-12,eggs_large,APU0300708111,2.096,dozen,published
2014-01,eggs_large,APU0300708111,2.11,dozen,published
2014-02,eggs_large,APU0300708111,2.144,dozen,published
2014-03,eggs_large,APU0300708111,2.256,dozen,published
2014-04,eggs_large,APU0300708111,2.253,dozen,published
2014-05,eggs_large,APU0300708111,2.216,dozen,published
2014-06,eggs_large,APU0300708111,2.136,dozen,published
2014-07,eggs_large,APU0300708111,2.094,dozen,published
2014-08,eggs_large,APU0300708111,2.023,dozen,published
2014-09,eggs_large,APU0300708111,2.049,dozen,published
2014-10,eggs_large,APU0300708111,2.03,dozen,published
2014-11,eggs_large,APU0300708111,2.076,dozen,published
2014-12,eggs_large,APU0300708111,2.242,dozen,published
2015-01,eggs_large,APU0300708111,2.274,dozen,published
2015-02,eggs_large,APU0300708111,2.262,dozen,published
2015-03,eggs_large,APU0300708111,2.218,dozen,published
2015-04,eggs_large,APU0300708111,2.223,dozen,published
2015-05,eggs_large,APU0300708111,2.08,dozen,published
2015-06,eggs_large,APU0300708111,2.678,dozen,published
2015-07,eggs_large,APU0300708111,2.736,dozen,published
2015-08,eggs_large,APU0300708111,2.93,dozen,published
2015-09,eggs_large,APU0300708111,3.017,dozen,published
2015-10,eggs_large,APU0300708111,3.052,dozen,published
2015-11,eggs_large,APU0300708111,2.898,dozen,published
2015-12,eggs_large,APU0300708111,2.924,dozen,published
2016-01,eggs_large,APU0300708111,2.365,dozen,published
2016-02,eggs_large,APU0300708111,2.295,dozen,published
2016-03,eggs_large,APU0300708111,2.193,dozen,published
2016-04,eggs_large,APU0300708111,2.029,dozen,published
2016-05,eggs_large,APU0300708111,1.857,dozen,published
2016-06,eggs_large,APU0300708111,1.55,dozen,published
2016-07,eggs_large,APU0300708111,1.59,dozen,published
2016-08,eggs_large,APU0300708111,1.479,dozen,published
2016-09,eggs_large,APU0300708111,1.518,dozen,published
2016-10,eggs_large,APU0300708111,1.443,dozen,published
2016-11,eggs_large,APU0300708111,1.288,dozen,published
2016-12,eggs_large,APU0300708111,1.382,dozen,published
2017-01,eggs_large,APU0300708111,1.565,dozen,published
2017-02,eggs_large,APU0300708111,1.436,dozen,published
2017-03,eggs_large,APU0300708111,1.402,dozen,published
2017-04,eggs_large,APU0300708111,1.364,dozen,published
2017-05,eggs_large,APU0300708111,1.316,dozen,published
2017-06,eggs_large,APU0300708111,1.314,dozen,published
2017-07,eggs_large,APU0300708111,1.337,dozen,published
2017-08,eggs_large,APU0300708111,1.354,dozen,published
2017-09,eggs_large,APU0300708111,1.457,dozen,published
2017-10,eggs_large,APU0300708111,1.559,dozen,published
2017-11,eggs_large,APU0300708111,1.52,dozen,published
2017-12,eggs_large,APU0300708111,1.827,dozen,published
2018-01,eggs_large,APU0300708111,1.723,dozen,published
2018-02,eggs_large,APU0300708111,1.681,dozen,published
2018-03,eggs_large,APU0300708111,1.774,dozen,published
2018-04,eggs_large,APU0300708111,2.097,dozen,published
2018-05,eggs_large,APU0300708111,2.027,dozen,published
2018-06,eggs_large,APU0300708111,1.522,dozen,published
2018-07,eggs_large,APU0300708111,1.628,dozen,published
2018-08,eggs_large,APU0300708111,1.536,dozen,published
2018-09,eggs_large,APU0300708111,1.517,dozen,published
2018-10,eggs_large,APU0300708111,1.516,dozen,published
2018-11,eggs_large,APU0300708111,1.551,dozen,published
2018-12,eggs_large,APU0300708111,1.594,dozen,published
2019-01,eggs_large,APU0300708111,1.513,dozen,published
2019-02,eggs_large,APU0300708111,1.546,dozen,published
2019-03,eggs_large,APU0300708111,1.467,dozen,published
2019-04,eggs_large,APU0300708111,1.379,dozen,published
2019-05,eggs_large,APU0300708111,1.256,dozen,published
2019-06,eggs_large,APU0300708111,1.144,dozen,published
2019-07,eggs_large,APU0300708111,1.185,dozen,published
2019-08,eggs_large,APU0300708111,1.1,dozen,published
2019-09,eggs_large,APU0300708111,1.357,dozen,published
2019-10,eggs_large,APU0300708111,1.201,dozen,published
2019-11,eggs_large,APU0300708111,1.343,dozen,published
2019-12,eggs_large,APU0300708111,1.508,dozen,published
2020-01,eggs_large,APU0300708111,1.427,dozen,published
2020-02,eggs_large,APU0300708111,1.393,dozen,published
2020-03,eggs_large,APU0300708111,1.442,dozen,published
2020-04,eggs_large,APU0300708111,2.138,dozen,published
2020-05,eggs_large,APU0300708111,1.523,dozen,published
2020-06,eggs_large,APU0300708111,1.43,dozen,published
2020-07,eggs_large,APU0300708111,1.294,dozen,published
2020-08,eggs_large,APU0300708111,1.163,dozen,published
2020-09,eggs_large,APU0300708111,1.199,dozen,published
2020-10,eggs_large,APU0300708111,1.218,dozen,published
2020-11,eggs_large,APU0300708111,1.394,dozen,published
2020-12,eggs_large,APU0300708111,1.367,dozen,published
2021-01,eggs_large,APU0300708111,1.331,dozen,published
2021-02,eggs_large,APU0300708111,1.548,dozen,published
2021-03,eggs_large,APU0300708111,1.505,dozen,published
2021-04,eggs_large,APU0300708111,1.53,dozen,published
2021-05,eggs_large,APU0300708111,1.486,dozen,published
2021-06,eggs_large,APU0300708111,1.524,dozen,published
2021-07,eggs_large,APU0300708111,1.496,dozen,published
2021-08,eggs_large,APU0300708111,1.562,dozen,published
2021-09,eggs_large,APU0300708111,1.653,dozen,published
2021-10,eggs_large,APU0300708111,1.634,dozen,published
2021-11,eggs_large,APU0300708111,1.453,dozen,published
2021-12,eggs_large,APU0300708111,1.459,dozen,published
2022-01,eggs_large,APU0300708111,1.835,dozen,published
2022-02,eggs_large,APU0300708111,1.849,dozen,published
2022-03,eggs_large,APU0300708111,1.905,dozen,published
2022-04,eggs_large,APU0300708111,2.267,dozen,published
2022-05,eggs_large,APU0300708111,2.6,dozen,published
2022-06,eggs_large,APU0300708111,2.524,dozen,published
2022-07,eggs_large,APU0300708111,2.736,dozen,published
2022-08,eggs_large,APU0300708111,3.034,dozen,published
2022-09,eggs_large,APU0300708111,2.653,dozen,published
2022-10,eggs_large,APU0300708111,3.122,dozen,published
2022-11,eggs_large,APU0300708111,3.272,dozen,published
2022-12,eggs_large,APU0300708111,3.951,dozen,published
2023-01,eggs_large,APU0300708111,4.775,dozen,published
2023-02,eggs_large,APU0300708111,4.157,dozen,published
2023-03,eggs_large,APU0300708111,3.196,dozen,published
2023-04,eggs_large,APU0300708111,3.078,dozen,published
2023-05,eggs_large,APU0300708111,2.312,dozen,published
2023-06,eggs_large,APU0300708111,1.935,dozen,published
2023-07,eggs_large,APU0300708111,1.804,dozen,published
2023-08,eggs_large,APU0300708111,1.732,dozen,published
2023-09,eggs_large,APU0300708111,1.785,dozen,published
2023-10,eggs_large,APU0300708111,1.754,dozen,published
2023-11,eggs_large,APU0300708111,1.809,dozen,published
2023-12,eggs_large,APU0300708111,2.251,dozen,published
2024-01,eggs_large,APU0300708111,2.28,dozen,published
2024-02,eggs_large,APU0300708111,2.712,dozen,published
2024-03,eggs_large,APU0300708111,2.81,dozen,published
2024-04,eggs_large,APU0300708111,2.642,dozen,published
2024-05,eggs_large,APU0300708111,2.479,dozen,published
2024-06,eggs_large,APU0300708111,2.352,dozen,published
2024-07,eggs_large,APU0300708111,2.751,dozen,published
2024-08,eggs_large,APU0300708111,2.934,dozen,published
2024-09,eggs_large,APU0300708111,3.747,dozen,published
2024-10,eggs_large,APU0300708111,3.298,dozen,published
2024-11,eggs_large,APU0300708111,3.401,dozen,published
2024-12,eggs_large,APU0300708111,3.907,dozen,published
2025-01,eggs_large,APU0300708111,4.74,dozen,published
2025-02,eggs_large,APU0300708111,5.453,dozen,published
2025-03,eggs_large,APU0300708111,5.907,dozen,published
2025-04,eggs_large,APU0300708111,4.803,dozen,published
2025-05,eggs_large,APU0300708111,4.24,dozen,published
2025-06,eggs_large,APU0300708111,3.427,dozen,published
2025-07,eggs_large,APU0300708111,3.207,dozen,published
2025-08,eggs_large,APU0300708111,3.274,dozen,published
2025-09,eggs_large,APU0300708111,3.171,dozen,published
2025-10,eggs_large,APU0300708111,3.171,dozen,carried
2025-11,eggs_large,APU0300708111,2.747,dozen,published
2025-12,eggs_large,APU0300708111,2.629,dozen,published
2026-01,eggs_large,APU0300708111,2.524,dozen,published
2026-02,eggs_large,APU0300708111,2.44,dozen,published
2026-03,eggs_large,APU0300708111,2.299,dozen,published
2026-04,eggs_large,APU0300708111,2.19,dozen,published
2026-05,eggs_large,APU0300708111,2.184,dozen,published
2026-06,eggs_large,APU0300708111,2.218,dozen,published
2026-07,eggs_large,APU0300708111,2.206,dozen,published
2026-08,eggs_large,APU0300708111,2.343,dozen,published
2006-01,milk_whole,APU0300709112,0.02675,fl_oz,published
2006-02,milk_whole,APU0300709112,0.02735,fl_oz,published
2006-03,milk_whole,APU0300709112,0.02673,fl_oz,published
2006-04,milk_whole,APU0300709112,0.02721,fl_oz,published
2006-05,milk_whole,APU0300709112,0.0263,fl_oz,published
2006-06,milk_whole,APU0300709112,0.02578,fl_oz,published
2006-07,milk_whole,APU0300709112,0.02688,fl_oz,published
2006-08,milk_whole,APU0300709112,0.02641,fl_oz,published
2006-09,milk_whole,APU0300709112,0.02677,fl_oz,published
2006-10,milk_whole,APU0300709112,0.02671,fl_oz,published
2006-11,milk_whole,APU0300709112,0.02618,fl_oz,published
2006-12,milk_whole,APU0300709112,0.02655,fl_oz,published
2007-01,milk_whole,APU0300709112,0.02744,fl_oz,published
2007-02,milk_whole,APU0300709112,0.02762,fl_oz,published
2007-03,milk_whole,APU0300709112,0.0272,fl_oz,published
2007-04,milk_whole,APU0300709112,0.0278,fl_oz,published
2007-05,milk_whole,APU0300709112,0.02884,fl_oz,published
2007-06,milk_whole,APU0300709112,0.03006,fl_oz,published
2007-07,milk_whole,APU0300709112,0.03198,fl_oz,published
2007-08,milk_whole,APU0300709112,0.03272,fl_oz,published
2007-09,milk_whole,APU0300709112,0.03279,fl_oz,published
2007-10,milk_whole,APU0300709112,0.03251,fl_oz,published
2007-11,milk_whole,APU0300709112,0.03334,fl_oz,published
2007-12,milk_whole,APU0300709112,0.03305,fl_oz,published
2008-01,milk_whole,APU0300709112,0.033,fl_oz,published
2008-02,milk_whole,APU0300709112,0.03259,fl_oz,published
2008-03,milk_whole,APU0300709112,0.03211,fl_oz,published
2008-04,milk_whole,APU0300709112,0.03219,fl_oz,published
2008-05,milk_whole,APU0300709112,0.03268,fl_oz,published
2008-06,milk_whole,APU0300709112,0.03275,fl_oz,published
2008-07,milk_whole,APU0300709112,0.03423,fl_oz,published
2008-08,milk_whole,APU0300709112,0.03318,fl_oz,published
2008-09,milk_whole,APU0300709112,0.03197,fl_oz,published
2008-10,milk_whole,APU0300709112,0.03054,fl_oz,published
2008-11,milk_whole,APU0300709112,0.03088,fl_oz,published
2008-12,milk_whole,APU0300709112,0.03041,fl_oz,published
2009-01,milk_whole,APU0300709112,0.02969,fl_oz,published
2009-02,milk_whole,APU0300709112,0.02783,fl_oz,published
2009-03,milk_whole,APU0300709112,0.02647,fl_oz,published
2009-04,milk_whole,APU0300709112,0.02534,fl_oz,published
2009-05,milk_whole,APU0300709112,0.02522,fl_oz,published
2009-06,milk_whole,APU0300709112,0.02464,fl_oz,published
2009-07,milk_whole,APU0300709112,0.02457,fl_oz,published
2009-08,milk_whole,APU0300709112,0.02488,fl_oz,published
2009-09,milk_whole,APU0300709112,0.02423,fl_oz,published
2009-10,milk_whole,APU0300709112,0.02495,fl_oz,published
2009-11,milk_whole,APU0300709112,0.02509,fl_oz,published
2009-12,milk_whole,APU0300709112,0.02567,fl_oz,published
2010-01,milk_whole,APU0300709112,0.02695,fl_oz,published
2010-02,milk_whole,APU0300709112,0.02709,fl_oz,published
2010-03,milk_whole,APU0300709112,0.02705,fl_oz,published
2010-04,milk_whole,APU0300709112,0.02645,fl_oz,published
2010-05,milk_whole,APU0300709112,0.0261,fl_oz,published
2010-06,milk_whole,APU0300709112,0.02743,fl_oz,published
2010-07,milk_whole,APU0300709112,0.02748,fl_oz,published
2010-08,milk_whole,APU0300709112,0.02763,fl_oz,published
2010-09,milk_whole,APU0300709112,0.02738,fl_oz,published
2010-10,milk_whole,APU0300709112,0.02808,fl_oz,published
2010-11,milk_whole,APU0300709112,0.02815,fl_oz,published
2010-12,milk_whole,APU0300709112,0.02792,fl_oz,published
2011-01,milk_whole,APU0300709112,0.028,fl_oz,published
2011-02,milk_whole,APU0300709112,0.0286,fl_oz,published
2011-03,milk_whole,APU0300709112,0.02952,fl_oz,published
2011-04,milk_whole,APU0300709112,0.03072,fl_oz,published
2011-05,milk_whole,APU0300709112,0.03127,fl_oz,published
2011-06,milk_whole,APU0300709112,0.03015,fl_oz,published
2011-07,milk_whole,APU0300709112,0.03022,fl_oz,published
2011-08,milk_whole,APU0300709112,0.03065,fl_oz,published
2011-09,milk_whole,APU0300709112,0.03073,fl_oz,published
2011-10,milk_whole,APU0300709112,0.03038,fl_oz,published
2011-11,milk_whole,APU0300709112,0.0296,fl_oz,published
2011-12,milk_whole,APU0300709112,0.0292,fl_oz,published
2012-01,milk_whole,APU0300709112,0.02935,fl_oz,published
2012-02,milk_whole,APU0300709112,0.02916,fl_oz,published
2012-03,milk_whole,APU0300709112,0.02898,fl_oz,published
2012-04,milk_whole,APU0300709112,0.02896,fl_oz,published
2012-05,milk_whole,APU0300709112,0.02881,fl_oz,published
2012-06,milk_whole,APU0300709112,0.0293,fl_oz,published
2012-07,milk_whole,APU0300709112,0.02934,fl_oz,published
2012-08,milk_whole,APU0300709112,0.02934,fl_oz,published
2012-09,milk_whole,APU0300709112,0.02902,fl_oz,published
2012-10,milk_whole,APU0300709112,0.02905,fl_oz,published
2012-11,milk_whole,APU0300709112,0.02951,fl_oz,published
2012-12,milk_whole,APU0300709112,0.02977,fl_oz,published
2013-01,milk_whole,APU0300709112,0.02966,fl_oz,published
2013-02,milk_whole,APU0300709112,0.02914,fl_oz,published
2013-03,milk_whole,APU0300709112,0.02877,fl_oz,published
2013-04,milk_whole,APU0300709112,0.02975,fl_oz,published
2013-05,milk_whole,APU0300709112,0.03023,fl_oz,published
2013-06,milk_whole,APU0300709112,0.02982,fl_oz,published
2013-07,milk_whole,APU0300709112,0.03003,fl_oz,published
2013-08,milk_whole,APU0300709112,0.02998,fl_oz,published
2013-09,milk_whole,APU0300709112,0.03015,fl_oz,published
2013-10,milk_whole,APU0300709112,0.03058,fl_oz,published
2013-11,milk_whole,APU0300709112,0.03057,fl_oz,published
2013-12,milk_whole,APU0300709112,0.03027,fl_oz,published
2014-01,milk_whole,APU0300709112,0.03078,fl_oz,published
2014-02,milk_whole,APU0300709112,0.03133,fl_oz,published
2014-03,milk_whole,APU0300709112,0.03187,fl_oz,published
2014-04,milk_whole,APU0300709112,0.03164,fl_oz,published
2014-05,milk_whole,APU0300709112,0.03259,fl_oz,published
2014-06,milk_whole,APU0300709112,0.03218,fl_oz,published
2014-07,milk_whole,APU0300709112,0.03195,fl_oz,published
2014-08,milk_whole,APU0300709112,0.03189,fl_oz,published
2014-09,milk_whole,APU0300709112,0.03234,fl_oz,published
2014-10,milk_whole,APU0300709112,0.03315,fl_oz,published
2014-11,milk_whole,APU0300709112,0.03275,fl_oz,published
2014-12,milk_whole,APU0300709112,0.03245,fl_oz,published
2015-01,milk_whole,APU0300709112,0.0316,fl_oz,published
2015-02,milk_whole,APU0300709112,0.03081,fl_oz,published
2015-03,milk_whole,APU0300709112,0.03025,fl_oz,published
2015-04,milk_whole,APU0300709112,0.02965,fl_oz,published
2015-05,milk_whole,APU0300709112,0.02936,fl_oz,published
2015-06,milk_whole,APU0300709112,0.03022,fl_oz,published
2015-07,milk_whole,APU0300709112,0.03027,fl_oz,published
2015-08,milk_whole,APU0300709112,0.0299,fl_oz,published
2015-09,milk_whole,APU0300709112,0.03054,fl_oz,published
2015-10,milk_whole,APU0300709112,0.02995,fl_oz,published
2015-11,milk_whole,APU0300709112,0.02979,fl_oz,published
2015-12,milk_whole,APU0300709112,0.02944,fl_oz,published
2016-01,milk_whole,APU0300709112,0.02925,fl_oz,published
2016-02,milk_whole,APU0300709112,0.02868,fl_oz,published
2016-03,milk_whole,APU0300709112,0.02799,fl_oz,published
2016-04,milk_whole,APU0300709112,0.0278,fl_oz,published
2016-05,milk_whole,APU0300709112,0.02738,fl_oz,published
2016-06,milk_whole,APU0300709112,0.02673,fl_oz,published
2016-07,milk_whole,APU0300709112,0.02613,fl_oz,published
2016-08,milk_whole,APU0300709112,0.02637,fl_oz,published
2016-09,milk_whole,APU0300709112,0.02729,fl_oz,published
2016-10,milk_whole,APU0300709112,0.02766,fl_oz,published
2016-11,milk_whole,APU0300709112,0.02748,fl_oz,published
2016-12,milk_whole,APU0300709112,0.02763,fl_oz,published
2017-01,milk_whole,APU0300709112,0.02791,fl_oz,published
2017-02,milk_whole,APU0300709112,0.02764,fl_oz,published
2017-03,milk_whole,APU0300709112,0.028,fl_oz,published
2017-04,milk_whole,APU0300709112,0.02737,fl_oz,published
2017-05,milk_whole,APU0300709112,0.02684,fl_oz,published
2017-06,milk_whole,APU0300709112,0.02752,fl_oz,published
2017-07,milk_whole,APU0300709112,0.02748,fl_oz,published
2017-08,milk_whole,APU0300709112,0.02702,fl_oz,published
2017-09,milk_whole,APU0300709112,0.02729,fl_oz,published
2017-10,milk_whole,APU0300709112,0.02713,fl_oz,published
2017-11,milk_whole,APU0300709112,0.02702,fl_oz,published
2017-12,milk_whole,APU0300709112,0.0271,fl_oz,published
2018-01,milk_whole,APU0300709112,0.02619,fl_oz,published
2018-02,milk_whole,APU0300709112,0.02579,fl_oz,published
2018-03,milk_whole,APU0300709112,0.02518,fl_oz,published
2018-04,milk_whole,APU0300709112,0.02555,fl_oz,published
2018-05,milk_whole,APU0300709112,0.02518,fl_oz,published
2018-06,milk_whole,APU0300709112,0.02406,fl_oz,published
2018-07,milk_whole,APU0300709112,0.02367,fl_oz,published
2018-08,milk_whole,APU0300709112,0.02463,fl_oz,published
2018-09,milk_whole,APU0300709112,0.02497,fl_oz,published
2018-10,milk_whole,APU0300709112,0.02473,fl_oz,published
2018-11,milk_whole,APU0300709112,0.02494,fl_oz,published
2018-12,milk_whole,APU0300709112,0.0241,fl_oz,published
2019-01,milk_whole,APU0300709112,0.0251,fl_oz,published
2019-02,milk_whole,APU0300709112,0.02454,fl_oz,published
2019-03,milk_whole,APU0300709112,0.02505,fl_oz,published
2019-04,milk_whole,APU0300709112,0.0253,fl_oz,published
2019-05,milk_whole,APU0300709112,0.0248,fl_oz,published
2019-06,milk_whole,APU0300709112,0.0259,fl_oz,published
2019-07,milk_whole,APU0300709112,0.0254,fl_oz,published
2019-08,milk_whole,APU0300709112,0.02549,fl_oz,published
2019-09,milk_whole,APU0300709112,0.0262,fl_oz,published
2019-10,milk_whole,APU0300709112,0.02583,fl_oz,published
2019-11,milk_whole,APU0300709112,0.02582,fl_oz,published
2019-12,milk_whole,APU0300709112,0.02523,fl_oz,published
2020-01,milk_whole,APU0300709112,0.02587,fl_oz,published
2020-02,milk_whole,APU0300709112,0.02541,fl_oz,published
2020-03,milk_whole,APU0300709112,0.02554,fl_oz,published
2020-04,milk_whole,APU0300709112,0.02594,fl_oz,published
2020-05,milk_whole,APU0300709112,0.0258,fl_oz,published
2020-06,milk_whole,APU0300709112,0.02545,fl_oz,published
2020-07,milk_whole,APU0300709112,0.02538,fl_oz,published
2020-08,milk_whole,APU0300709112,0.02696,fl_oz,published
2020-09,milk_whole,APU0300709112,0.02749,fl_oz,published
2020-10,milk_whole,APU0300709112,0.02673,fl_oz,published
2020-11,milk_whole,APU0300709112,0.02663,fl_oz,published
2020-12,milk_whole,APU0300709112,0.02759,fl_oz,published
2021-01,milk_whole,APU0300709112,0.02681,fl_oz,published
2021-02,milk_whole,APU0300709112,0.02568,fl_oz,published
2021-03,milk_whole,APU0300709112,0.02555,fl_oz,published
2021-04,milk_whole,APU0300709112,0.02609,fl_oz,published
2021-05,milk_whole,APU0300709112,0.02706,fl_oz,published
2021-06,milk_whole,APU0300709112,0.02748,fl_oz,published
2021-07,milk_whole,APU0300709112,0.02838,fl_oz,published
2021-08,milk_whole,APU0300709112,0.02752,fl_oz,published
2021-09,milk_whole,APU0300709112,0.02763,fl_oz,published
2021-10,milk_whole,APU0300709112,0.02784,fl_oz,published
2021-11,milk_whole,APU0300709112,0.02742,fl_oz,published
2021-12,milk_whole,APU0300709112,0.02813,fl_oz,published
2022-01,milk_whole,APU0300709112,0.02885,fl_oz,published
2022-02,milk_whole,APU0300709112,0.02919,fl_oz,published
2022-03,milk_whole,APU0300709112,0.0294,fl_oz,published
2022-04,milk_whole,APU0300709112,0.03028,fl_oz,published
2022-05,milk_whole,APU0300709112,0.03166,fl_oz,published
2022-06,milk_whole,APU0300709112,0.03094,fl_oz,published
2022-07,milk_whole,APU0300709112,0.03123,fl_oz,published
2022-08,milk_whole,APU0300709112,0.03198,fl_oz,published
2022-09,milk_whole,APU0300709112,0.03184,fl_oz,published
2022-10,milk_whole,APU0300709112,0.03293,fl_oz,published
2022-11,milk_whole,APU0300709112,0.03327,fl_oz,published
2022-12,milk_whole,APU0300709112,0.03297,fl_oz,published
2023-01,milk_whole,APU0300709112,0.0333,fl_oz,published
2023-02,milk_whole,APU0300709112,0.03326,fl_oz,published
2023-03,milk_whole,APU0300709112,0.03275,fl_oz,published
2023-04,milk_whole,APU0300709112,0.03217,fl_oz,published
2023-05,milk_whole,APU0300709112,0.03234,fl_oz,published
2023-06,milk_whole,APU0300709112,0.03186,fl_oz,published
2023-07,milk_whole,APU0300709112,0.03182,fl_oz,published
2023-08,milk_whole,APU0300709112,0.03156,fl_oz,published
2023-09,milk_whole,APU0300709112,0.03222,fl_oz,published
2023-10,milk_whole,APU0300709112,0.03075,fl_oz,published
2023-11,milk_whole,APU0300709112,0.03176,fl_oz,published
2023-12,milk_whole,APU0300709112,0.03175,fl_oz,published
2024-01,milk_whole,APU0300709112,0.03075,fl_oz,published
2024-02,milk_whole,APU0300709112,0.0307,fl_oz,published
2024-03,milk_whole,APU0300709112,0.03065,fl_oz,published
2024-04,milk_whole,APU0300709112,0.03077,fl_oz,published
2024-05,milk_whole,APU0300709112,0.03055,fl_oz,published
2024-06,milk_whole,APU0300709112,0.03074,fl_oz,published
2024-07,milk_whole,APU0300709112,0.03084,fl_oz,published
2024-08,milk_whole,APU0300709112,0.03142,fl_oz,published
2024-09,milk_whole,APU0300709112,0.03124,fl_oz,published
2024-10,milk_whole,APU0300709112,0.03162,fl_oz,published
2024-11,milk_whole,APU0300709112,0.03249,fl_oz,published
2024-12,milk_whole,APU0300709112,0.0322,fl_oz,published
2025-01,milk_whole,APU0300709112,0.03148,fl_oz,published
2025-02,milk_whole,APU0300709112,0.03174,fl_oz,published
2025-03,milk_whole,APU0300709112,0.03184,fl_oz,published
2025-04,milk_whole,APU0300709112,0.03218,fl_oz,published
2025-05,milk_whole,APU0300709112,0.03136,fl_oz,published
2025-06,milk_whole,APU0300709112,0.03213,fl_oz,published
2025-07,milk_whole,APU0300709112,0.03263,fl_oz,published
2025-08,milk_whole,APU0300709112,0.03277,fl_oz,published
2025-09,milk_whole,APU0300709112,0.0327,fl_oz,published
2025-10,milk_whole,APU0300709112,0.0327,fl_oz,carried
2025-11,milk_whole,APU0300709112,0.0311,fl_oz,published
2025-12,milk_whole,APU0300709112,0.03177,fl_oz,published
2026-01,milk_whole,APU0300709112,0.03202,fl_oz,published
2026-02,milk_whole,APU0300709112,0.03159,fl_oz,published
2026-03,milk_whole,APU0300709112,0.03172,fl_oz,published
2026-04,milk_whole,APU0300709112,0.03248,fl_oz,published
2026-05,milk_whole,APU0300709112,0.03337,fl_oz,published
2026-06,milk_whole,APU0300709112,0.03163,fl_oz,published
2026-07,milk_whole,APU0300709112,0.03127,fl_oz,published
2026-08,milk_whole,APU0300709112,0.0305,fl_oz,published
2006-01,cheddar,APU0300710212,0.24281,oz,published
2006-02,cheddar,APU0300710212,0.23631,oz,published
2006-03,cheddar,APU0300710212,0.23931,oz,published
2006-04,cheddar,APU0300710212,0.24313,oz,published
2006-05,cheddar,APU0300710212,0.238,oz,published
2006-06,cheddar,APU0300710212,0.23756,oz,published
2006-07,cheddar,APU0300710212,0.239,oz,published
2006-08,cheddar,APU0300710212,0.23875,oz,published
2006-09,cheddar,APU0300710212,0.23206,oz,published
2006-10,cheddar,APU0300710212,0.23744,oz,published
2006-11,cheddar,APU0300710212,0.24656,oz,published
2006-12,cheddar,APU0300710212,0.24725,oz,published
2007-01,cheddar,APU0300710212,0.24481,oz,published
2007-02,cheddar,APU0300710212,0.24438,oz,published
2007-03,cheddar,APU0300710212,0.2495,oz,published
2007-04,cheddar,APU0300710212,0.2465,oz,published
2007-05,cheddar,APU0300710212,0.25081,oz,published
2007-06,cheddar,APU0300710212,0.25769,oz,published
2007-07,cheddar,APU0300710212,0.27831,oz,published
2007-08,cheddar,APU0300710212,0.28681,oz,published
2007-09,cheddar,APU0300710212,0.29031,oz,published
2007-10,cheddar,APU0300710212,0.27956,oz,published
2007-11,cheddar,APU0300710212,0.28825,oz,published
2007-12,cheddar,APU0300710212,0.274,oz,published
2008-01,cheddar,APU0300710212,0.29194,oz,published
2008-02,cheddar,APU0300710212,0.29237,oz,published
2008-03,cheddar,APU0300710212,0.28519,oz,published
2008-04,cheddar,APU0300710212,0.28875,oz,published
2008-05,cheddar,APU0300710212,0.26994,oz,published
2008-06,cheddar,APU0300710212,0.28331,oz,published
2008-07,cheddar,APU0300710212,0.29931,oz,published
2008-08,cheddar,APU0300710212,0.30825,oz,published
2008-09,cheddar,APU0300710212,0.3035,oz,published
2008-10,cheddar,APU0300710212,0.32975,oz,published
2008-11,cheddar,APU0300710212,0.3365,oz,published
2008-12,cheddar,APU0300710212,0.33413,oz,published
2009-01,cheddar,APU0300710212,0.33256,oz,published
2009-02,cheddar,APU0300710212,0.32588,oz,published
2009-03,cheddar,APU0300710212,0.3005,oz,published
2009-04,cheddar,APU0300710212,0.31131,oz,published
2009-05,cheddar,APU0300710212,0.30862,oz,published
2009-06,cheddar,APU0300710212,0.30888,oz,published
2009-07,cheddar,APU0300710212,0.29669,oz,published
2009-08,cheddar,APU0300710212,0.30538,oz,published
2009-09,cheddar,APU0300710212,0.30269,oz,published
2009-10,cheddar,APU0300710212,0.29431,oz,published
2009-11,cheddar,APU0300710212,0.28306,oz,published
2009-12,cheddar,APU0300710212,0.28987,oz,published
2010-01,cheddar,APU0300710212,0.31831,oz,published
2010-02,cheddar,APU0300710212,0.29919,oz,published
2010-03,cheddar,APU0300710212,0.31219,oz,published
2010-04,cheddar,APU0300710212,0.311,oz,published
2010-05,cheddar,APU0300710212,0.31444,oz,published
2010-06,cheddar,APU0300710212,0.30644,oz,published
2010-07,cheddar,APU0300710212,0.31244,oz,published
2010-08,cheddar,APU0300710212,0.3135,oz,published
2010-09,cheddar,APU0300710212,0.31244,oz,published
2010-10,cheddar,APU0300710212,0.29694,oz,published
2010-11,cheddar,APU0300710212,0.2935,oz,published
2010-12,cheddar,APU0300710212,0.28594,oz,published
2011-01,cheddar,APU0300710212,0.29637,oz,published
2011-02,cheddar,APU0300710212,0.28163,oz,published
2011-03,cheddar,APU0300710212,0.28956,oz,published
2011-04,cheddar,APU0300710212,0.29644,oz,published
2011-05,cheddar,APU0300710212,0.31081,oz,published
2011-06,cheddar,APU0300710212,0.31269,oz,published
2011-07,cheddar,APU0300710212,0.32338,oz,published
